True,trizol_depth,ivt_depth,trizol_median,ivt_median,ks_stat,ks_pval,ks_effect_size,u_stat,u_pval,u_effect_size
4234,1643.0,52504,18.0,18.0,0.029777808309350395,0.11650770146092453,0.0007460448768210597,42974502.0,0.8002804930869493,0.4981738167889872
4235,1643.0,52502,24.0,25.0,0.06355688667154041,4.751339617019877e-06,0.001592337374176758,42277016.5,0.17010521497209674,0.4901070168778662
4236,1643.0,52501,37.0,40.0,0.03695699828596721,0.02508319730983144,0.0009259110962859768,41545986.5,0.011113222344140835,0.48164154030605194
4237,1643.0,52501,14.0,13.0,0.05715738446416052,5.6545162468295864e-05,0.0014320063577821732,46023297.0,3.0264739573975588e-06,0.5335468844154874
4238,1643.0,52501,35.0,36.0,0.03259164074931742,0.06638654838739012,0.0008165425552815413,41794172.5,0.03222311281101999,0.4845187541452852
4239,1643.0,52501,20.0,19.0,0.03432390929272272,0.045782554519719104,0.000859942364261567,44165007.0,0.09477713217824821,0.5120037768054339
4240,1643.0,52499,32.0,40.0,0.1456912891144308,5.5966923894376784e-30,0.0036501140636881675,34230536.0,3.681526326084849e-46,0.3968488307988175
4241,1643.0,52496,28.0,33.0,0.09780559114679904,9.600873777615804e-14,0.0024503995776107494,37697152.5,3.228582617575491e-18,0.43706373223022016
4242,1643.0,52494,24.0,29.0,0.07217944578705127,1.1150517055633702e-07,0.0018083688636409618,39577575.0,1.272530339630947e-08,0.4588829802442599
4243,1643.0,52492,11.0,15.0,0.09443610431736543,7.659750021776862e-13,0.002365983938015201,38342005.5,7.468985485973185e-15,0.4445740832014561
4244,1643.0,52430,22.0,19.0,0.07058559602816217,2.314007738320846e-07,0.001768469638987074,46920238.0,6.027934744767181e-10,0.5446817012138842
4245,1643.0,52429,26.0,28.0,0.03826182484599905,0.01831539076801174,0.000958621857535028,41138590.5,0.001924956953176639,0.47757355462269835
4246,1643.0,52427,22.0,22.0,0.046539697124695634,0.0019297064559221173,0.0011660185300498473,41967920.0,0.07692450257975543,0.4872197391333149
4247,1643.0,52417,50.0,59.0,0.11784160149963657,9.27763055518159e-20,0.002952444852953476,36421291.5,1.5753740449686682e-26,0.4229077240056218
4248,1643.0,52406,8.0,9.0,0.03243996281758077,0.06853184162957378,0.0008127648090937149,41717300.5,0.025889124316666876,0.4845042843890632
4249,1643.0,52402,26.0,28.0,0.07763487582989159,8.124695757495462e-09,0.0019450998940681806,39271723.5,1.3120167791191218e-09,0.45613619468743477
4250,1643.0,52399,12.0,13.0,0.050349013899237516,0.0005911481699669859,0.0012614684545199399,40445035.0,2.417577781480878e-05,0.4697909575499953
4251,1643.0,52397,9.0,13.0,0.07897491633906789,4.1462323887717205e-09,0.0019786767555056936,39254261.5,4.634047129360985e-10,0.45597688330852876
4252,1643.0,52269,30.0,24.0,0.10204434625239789,6.379270721378531e-15,0.002556764879115568,48147006.5,4.64445810838888e-17,0.5606444607613965
4253,1643.0,52266,52.0,65.0,0.1588225398523806,1.532185797633808e-35,0.0039793703618269055,34524139.5,8.547828461414789e-42,0.40203701073205306
4254,1643.0,52260,17.0,15.0,0.061738267788358225,9.881373979741576e-06,0.0015468828485283729,46254512.5,8.423449933474174e-08,0.538700203043959
4255,1643.0,52255,10.0,10.0,0.022705850500317593,0.3804134004193985,0.0005689071491228484,42511053.0,0.48404202304173993,0.49514961656556494
4256,1643.0,52250,18.0,21.0,0.09355440945638593,1.30826806485898e-12,0.0023440588583085527,37624778.5,1.2973953295301802e-17,0.4382784263818956
4257,1643.0,52247,40.0,50.0,0.0984282474622713,6.518302228540946e-14,0.002466177795923858,37411997.0,7.114610504341376e-19,0.4358248294849197
4258,1643.0,52245,19.0,19.0,0.046905704996013736,0.0017306011702320483,0.0011752507908103459,43403433.0,0.4342787678138432,0.5056404212863139
4259,1643.0,52240,27.0,24.0,0.06781686238615908,7.917377178203633e-07,0.0016991949582358392,45902594.5,1.4753850774588522e-06,0.5348062840730409
4260,1643.0,52236,14.0,15.0,0.030266715921099197,0.1060963673738648,0.0007583528539628261,41613092.0,0.0347206881408144,0.48486686924928984
4261,1643.0,52233,36.0,43.0,0.09026412959609709,9.094452464180851e-12,0.0022616302479858377,37752588.5,9.395457146630177e-17,0.4399103709409005
4262,1643.0,52229,26.0,22.0,0.07078867192464966,2.1144954276937894e-07,0.0017736612463289062,45775914.5,3.7038739629789202e-06,0.5334426739810227
4263,1643.0,52229,10.0,15.0,0.09165128842273523,4.050556586947878e-12,0.0022963891542498826,38380702.0,1.20782660718222e-13,0.44726368719840187
4264,1643.0,52229,29.0,30.0,0.05257993069450795,0.00028338970892493475,0.0013174280979134224,40721441.0,0.00042860648920112877,0.47454113397123837
4265,1643.0,52229,7.0,8.0,0.0597193894712954,2.1690294468573366e-05,0.0014963123884059702,40083442.0,2.1238042778081356e-06,0.46710630942923564
4266,1643.0,52229,6.0,6.0,0.09782230734501096,9.54592214048605e-14,0.0024510084854961795,38402055.0,1.9770645536927068e-19,0.44751252114398077
4267,1643.0,52229,52.0,52.0,0.03405068742693562,0.04863664743282336,0.0008531645397204358,42717768.5,0.7614842240842059,0.4978050335868725
4268,1643.0,52229,9.0,11.0,0.05843251022199669,3.531255798152739e-05,0.0014640687003817687,40816481.5,0.0005388629868359311,0.47564867401735794
4269,1643.0,52227,41.0,46.0,0.07824094269128834,6.01376852992122e-09,0.0019603844116840713,38485556.5,1.077697624517712e-12,0.4485027676771427
4270,1643.0,52222,27.0,31.0,0.08293491993647706,5.320843483415254e-10,0.0020779985008031925,38520107.5,1.6671854311317627e-12,0.44894839842068507
4271,1643.0,52219,106.0,130.0,0.1097490568800108,3.4164936269245995e-17,0.0027498498299164025,36903948.0,4.505068668391813e-22,0.43013691448383784
4272,1643.0,52217,21.0,22.0,0.027360248877609128,0.18139099346417567,0.000685533177347983,41402640.0,0.015669926690796098,0.4825902618492512
4273,1643.0,52214,19.0,18.0,0.04111098710976907,0.008876818729423665,0.0010300699544561259,44940150.0,0.0009664482363742963,0.5238536682724854
4274,1643.0,52212,6.0,6.0,0.03760498597435924,0.021500222758634866,0.0009422247322654291,41534746.5,0.010611567499434761,0.48417646064812125
4275,1643.0,52204,6.0,6.0,0.06879325375197165,5.164569600523734e-07,0.0017236771916757797,45856924.0,1.189451396838023e-08,0.5346426186178265
4276,1643.0,52199,45.0,48.0,0.05156155005243113,0.00039818783647005315,0.0012919231585006628,40876845.5,0.0012302290435587612,0.476625887561223
4277,1643.0,52196,55.0,61.0,0.063022099808545,5.916243553427462e-06,0.0015790794023349596,40220694.0,1.820598747994558e-05,0.46900208572893026
4278,1643.0,52196,15.0,17.0,0.05466898096117606,0.0001382191139926265,0.001369783965381781,40822026.5,0.000825776906467921,0.4760140531682935
4279,1643.0,52196,40.0,41.0,0.025025925269643645,0.2679970475009516,0.0006270486581329382,41856370.0,0.09916022337961534,0.48807523885693826
4280,1643.0,52189,35.0,37.0,0.04435658367831036,0.0036487468033460477,0.001111399194965347,40424457.5,7.819210657339418e-05,0.4714413389594193
4281,1643.0,52186,73.0,95.0,0.13857228319910714,3.718454183570808e-27,0.003472072155438511,35188974.0,3.0885212545625247e-35,0.4104072564637762
4282,1643.0,52178,23.0,27.0,0.06609034381980106,1.66205473153882e-06,0.0016559659273516372,38965661.0,2.990432763361601e-10,0.4545242469903866
4283,1643.0,52177,19.0,19.0,0.014722360312691446,0.8780206725864508,0.0003688849651983577,43276357.0,0.5046829389443523,0.5048170635905259
4284,1643.0,52172,23.0,23.0,0.02982314362685079,0.11556676317878849,0.0007472528289190284,42150099.0,0.2515629392626879,0.49172642771703823
4285,1643.0,52166,26.0,29.0,0.07478594539567252,3.2766655058820255e-08,0.0018738503250689265,38781437.5,4.978045229617691e-11,0.45247939014106126
4286,1643.0,52166,31.0,32.0,0.040686073338286693,0.009924437815177663,0.001019437694440623,42350998.0,0.4166823916441006,0.4941269582104919
4287,1643.0,52163,16.0,15.0,0.06529463585451611,2.3239560022081147e-06,0.001636035773879803,46446512.0,6.092381445132438e-09,0.5419422140269168
4288,1643.0,52163,42.0,47.0,0.06931060671994171,4.108967007401758e-07,0.001736660762697179,39472361.0,4.703488056805864e-08,0.4605671726912394
4289,1643.0,52159,53.0,56.0,0.052194634933212636,0.0003226535461103916,0.0013078009980568531,41988708.5,0.16455064225524718,0.48996572083181633
4290,1643.0,52159,6.0,6.0,0.03553185734564579,0.03495950627225096,0.0008902945400213971,44357334.5,0.002032539329371429,0.5176051883679751
4291,1643.0,52159,23.0,25.0,0.0746634106768227,3.4750086067677295e-08,0.0018707839057869099,39046245.0,8.464485852176698e-10,0.4556301505963372
4292,1643.0,52159,18.0,20.0,0.09451855489810013,7.326987082262076e-13,0.00236827904992147,37179019.0,5.558203061541035e-20,0.4338415134667644
4293,1643.0,52159,49.0,54.0,0.05352109543508393,0.00020584223589268334,0.0013410371030789503,40185635.0,1.735923549249854e-05,0.4689256784323163
4294,1643.0,52158,6.0,6.0,0.022842294552506304,0.37309767908728514,0.0005723420500420694,43066086.0,0.7027624223915141,0.5025472604810931
4295,1643.0,52156,37.0,39.0,0.04425798637609346,0.00375282973405776,0.0011089394468087764,40906903.0,0.0017538047797591258,0.47736960241518994
4296,1643.0,52155,6.0,7.0,0.16035051192565725,3.226304026919966e-36,0.004017784689539261,35622178.5,2.1342940028413265e-35,0.4157066408575543
4297,1643.0,52155,21.0,20.0,0.032895986978278224,0.06232109825576839,0.0008242505199477392,42769780.5,0.9017429333926815,0.4991183170302156
4298,1643.0,52154,16.0,16.0,0.03246248976910954,0.06824516475473312,0.0008133889377709717,42060229.5,0.20425584271275266,0.4908473514845344
4299,1643.0,52152,33.0,38.0,0.08369827155362236,3.542464372095244e-10,0.0020971677941022094,38542953.5,3.961668140762956e-12,0.4498176160848989
4300,1643.0,52151,20.0,22.0,0.05051114913476418,0.0005616181127278212,0.0012656221479954973,41014570.0,0.003167906184543645,0.4786719280555377
4301,1643.0,52151,7.0,7.0,0.050634474242494454,0.0005396065655305979,0.0012687122180180766,44860614.5,0.0006058451755090828,0.5235582583572426
4302,1643.0,52147,33.0,39.0,0.0865198118885816,7.599340213686527e-11,0.0021678682887227695,38813551.0,8.116970462197763e-11,0.45301907136178693
4303,1643.0,52145,52.0,58.0,0.07009578784100023,2.8935634488405646e-07,0.0017563436781522926,40060982.5,7.453658732634691e-06,0.46759661758287074
4304,1643.0,52145,12.0,12.0,0.045736445735406916,0.0024499841443828387,0.0011459877947409497,41258745.5,0.007759977789544485,0.4815770517238934
4305,1643.0,52143,6.0,6.0,0.13635046811492657,2.6382661155069307e-26,0.003416445272267998,49101568.5,6.734816934277275e-32,0.5731414099311541
4306,1643.0,52142,37.0,41.0,0.06008989964270284,1.8824553125589288e-05,0.0015056340951262656,39796140.0,9.391323330556149e-07,0.4645320693971771
4307,1643.0,52137,31.0,32.0,0.0325703183023901,0.06673077993913164,0.0008160947821133251,41658725.0,0.0585282578114174,0.486320271125195
4308,1643.0,52136,36.0,51.0,0.10678149595360459,2.6844603981236487e-16,0.0026755601955428827,36864260.5,5.87304846594828e-22,0.430358370976194
4309,1643.0,52130,14.0,14.0,0.026446839967360025,0.2122689436305674,0.0006626638453612636,42634172.0,0.7573057078720945,0.49777438514299954
4310,1643.0,52122,19.0,18.0,0.024688810649615256,0.2826911564300527,0.0006186153273891042,43153242.0,0.5877459222288943,0.5039121077023677
4311,1643.0,52120,47.0,43.0,0.07192360996604585,1.2594705331356785e-07,0.0018021554073496373,44651816.0,0.0030034846677904547,0.5214313707446975
4312,1643.0,52116,12.0,10.0,0.044313081819866484,0.0036951306801298223,0.0011103329450786053,44731063.0,0.0014295660735896703,0.5223968868174451
4313,1643.0,52116,16.0,15.0,0.029546722099916045,0.12181572224933628,0.0007403389161687908,44284960.5,0.016975827396792924,0.5171870272350453
4314,1643.0,52108,14.0,15.0,0.04434295389401688,0.0036640054850756963,0.0011110840428724417,40420984.5,9.556059468567835e-05,0.47213361139869575
4315,1643.0,52105,31.0,31.0,0.018396452736039168,0.6500017200941375,0.00046095312269227773,43017388.5,0.7306172396645583,0.5024896004795785
4316,1643.0,52103,63.0,70.0,0.07497344583938909,2.9966197509061373e-08,0.001878583048062322,39220514.0,7.228131361934777e-09,0.4581555876685991
4317,1643.0,52100,7.0,7.0,0.02274919597244396,0.3781241286458179,0.000570019038683543,42841247.0,0.9442958424814586,0.5004801034575813
4318,1643.0,52093,26.0,24.0,0.05343680543992679,0.00021195206970251915,0.0013389510147704669,44545132.0,0.004610851107551198,0.5204551590915536
4319,1643.0,52091,20.0,21.0,0.0386458628810229,0.01667646499284557,0.0009683390926438661,40784248.5,0.001077523478932073,0.4765321497810032
4320,1643.0,52087,32.0,32.0,0.03832421810407771,0.018053856837339816,0.0009602808525621489,42647237.0,0.8164809494452002,0.4983379848086692
4321,1643.0,52085,21.0,22.0,0.036387451547989946,0.028707072170984015,0.0009117522871445975,41657492.5,0.0671666523735832,0.4867913952864281
4322,1643.0,52082,23.0,21.0,0.04292256442933534,0.005451727825013477,0.0010755021055512044,43743979.0,0.12052212760532437,0.511202616184418
4323,1643.0,52075,25.0,37.0,0.14346542994048855,4.4782614625621156e-29,0.00359479195083779,34009728.0,1.158795634605418e-45,0.39749925271062236
4324,1643.0,52075,37.0,31.0,0.06751623802109002,9.032943155007508e-07,0.0016917443393139444,45706855.0,2.2142694984533996e-06,0.5342130553426588
4325,1643.0,52071,29.0,28.0,0.02295405146582652,0.3671753916327698,0.0005751569309665852,43172302.5,0.5220937651554232,0.5046284479336953
4326,1643.0,52070,16.0,17.0,0.050891018118897735,0.0004965826565755333,0.0012751705482522116,40620543.0,0.0004675764666550969,0.47481079416829797
4327,1643.0,52067,17.0,17.0,0.03343654047693895,0.055565587842592426,0.0008378163927680912,41713026.5,0.07938460943756863,0.4876088537591804
4328,1643.0,52063,19.0,25.0,0.11299477999107987,3.378875877814491e-18,0.002831303384586906,37887730.0,1.820184630229513e-15,0.4429266714635923
4329,1643.0,52054,32.0,33.0,0.028273251797299004,0.15421914175048054,0.000708443037988702,42006126.0,0.22132965577970298,0.4911577029154213
4330,1643.0,52042,30.0,34.0,0.08078344559147799,1.6492197939179887e-09,0.002024198415970123,38979794.0,1.0553482668270682e-09,0.45587733190732715
4331,1643.0,52041,7.0,7.0,0.008200285642565919,0.9999185541749672,0.00020547539124445458,42768579.5,0.977321128687168,0.5001976296534676
4332,1643.0,52039,19.0,19.0,0.021950389588538066,0.42278905129797295,0.0005500134675582557,42148137.5,0.329077298679498,0.49296022856213334
4333,1643.0,52036,14.0,17.0,0.07419506426259415,4.3506709658135485e-08,0.0018591160038251677,38875843.0,2.885602679361871e-10,0.45471402657844395
4334,1643.0,52004,13.0,15.0,0.06728023121775878,1.0008616174649807e-06,0.0016858659499904643,39363373.5,4.06143077232207e-08,0.46069977270815304
4335,1643.0,51942,18.0,17.0,0.03494545732958898,0.039931002336098496,0.0008756574164060763,43708657.5,0.09121053281639041,0.5121665796859004
4336,1643.0,51912,6.0,6.0,0.08779649056359906,3.7365012930955925e-11,0.0022000092457533827,38721363.0,2.474290555794633e-13,0.4539889805557924
4337,1643.0,51892,67.0,79.0,0.12473714661552554,4.418257776673856e-22,0.003125688697518173,35718225.5,3.8050279568364354e-29,0.4189400709531135
4338,1643.0,51875,18.0,20.0,0.043402708826786096,0.004777028241642134,0.0010875993424471029,40260816.0,0.00012680833959863194,0.47237499431689023
4339,1643.0,51840,16.0,15.0,0.0526056694882141,0.0002815100285745519,0.0013182238166668068,43103338.0,0.40052456727470453,0.5060673837003975
4340,1643.0,51704,20.0,19.0,0.040052797378664406,0.01170814568864913,0.0010037071115066075,43588235.5,0.06964814574734862,0.5131065779747802
4341,1643.0,51681,21.0,20.0,0.04949830166880176,0.0007787351878098931,0.001240416178719155,43385134.0,0.12993738730747842,0.5109430207783756
4342,1643.0,51673,19.0,23.0,0.061292229558321254,1.1830855266183764e-05,0.001535972991929952,38933378.5,9.12520116663546e-09,0.458586063333638
4343,1643.0,51671,8.0,12.0,0.1052788539805542,7.527513864955823e-16,0.0026382719953386537,37314310.5,2.1240828905919304e-17,0.4395324976945467
4344,1643.0,51669,24.0,31.0,0.10764670431843254,1.4963800962415079e-16,0.002697611571985299,36205711.5,2.880710255694308e-24,0.4264906030729549
4345,1643.0,51669,11.0,7.0,0.05164272694322902,0.0003886723166651047,0.0012941596186617015,44137916.0,0.003826187087569225,0.5199291944096562
4346,1643.0,51668,6.0,6.0,0.04610897442451889,0.0021997170939731525,0.001155484887933949,43722244.0,0.01567143312888858,0.5150426919263686
4347,1643.0,51668,42.0,46.0,0.07477316313891524,3.314178869397237e-08,0.0018738057202177267,38381147.0,3.632260130114793e-11,0.45212522189166837
4348,1643.0,51668,38.0,39.0,0.03248098692381729,0.0680487699538183,0.0008139692978227133,41437440.0,0.10025774315216433,0.48812797998513946
4349,1643.0,51667,22.0,20.0,0.04533209714473674,0.002762027579883375,0.001136016783397255,44081758.0,0.0075745110234145185,0.5192877733893088
4350,1643.0,51666,25.0,20.0,0.05635636301419067,7.605974640760984e-05,0.0014122839524945982,43904255.5,0.01723570045443275,0.5172067855476697
4351,1643.0,51665,45.0,39.0,0.03846076592854186,0.01747784732927124,0.0009638226425146812,42617727.0,0.7755955455950084,0.5020607677898706
4352,1643.0,51665,24.0,22.0,0.020059811090444746,0.5393709591304552,0.0005026967005664821,42807252.0,0.5521704295647534,0.5042934787698666
4353,1643.0,51664,21.0,17.0,0.07140241302619843,1.6072369526418098e-07,0.0017893372966166898,46108234.5,2.2819925609694004e-09,0.5431914209178197
4354,1643.0,51663,15.0,18.0,0.05274341677015404,0.0002689696257001887,0.001321745119382366,40249829.5,0.0003212707587560564,0.47418396099474625
4355,1643.0,51663,55.0,60.0,0.0747769714888411,3.308312238822338e-08,0.0018739039516207172,38224110.0,6.521032027886891e-12,0.45031892334597073
4356,1643.0,51663,9.0,7.0,0.06394244058558773,4.084774585586571e-06,0.0016023916147431393,44976384.0,1.4450009526997118e-05,0.5298675840686662
4357,1643.0,51663,48.0,53.0,0.04577013803901109,0.0024305232821255273,0.001146995402860462,40289795.5,0.00045837561139666465,0.4746548011553267
4358,1643.0,51663,32.0,31.0,0.022372647756318642,0.3989557692698778,0.0005606564722274181,42992130.5,0.36945856029274804,0.5064910581072907
4359,1643.0,51663,8.0,7.0,0.04677997154860625,0.0018015151018339088,0.0011723017367013795,44601323.5,0.00023382396252128105,0.5254489896121936
4360,1643.0,51663,129.0,143.0,0.05538309519831752,0.0001077719451452371,0.0013878952153150647,40948439.0,0.015060732779561074,0.482414292005181
